id,sentiment
5832_1,0.013220267147086866
7302_1,0.01885443702549025
4501_3,0.14450768495244862
1121_7,0.8828155516904608
8334_3,0.2745225846957505
9789_10,0.5715981041625353
4230_10,0.8744589092648116
824_4,0.030888103774147708
6803_9,0.7720210141411926
3086_7,0.984511142255773
1135_8,0.9818905843134619
10136_1,0.013116534122114165
11129_3,0.014432668319396559
2072_8,0.45510065003467953
9501_7,0.9813179055256455
319_10,0.9802130922926694
1693_7,0.9715578222964432
10886_1,0.011778913877790818
9406_8,0.9579823509795508
10376_10,0.3790367793315368
9902_1,0.016798431318868816
9938_8,0.6762650255615865
7080_9,0.971439284553018
11944_8,0.5943493541478734
5249_1,0.017602640369497432
9599_2,0.1604617255730627
9620_1,0.02936752760595416
11244_1,0.011947260911075237
6841_10,0.9754443142042014
10050_4,0.9050020081000529
10512_9,0.9579867430587102
11327_3,0.012003542959619801
10681_8,0.9543997697962897
808_3,0.10613015862261525
546_7,0.9841378792872043
10765_1,0.009455544718082303
7189_9,0.9207787130959305
6005_9,0.9795384995291112
11915_9,0.9792289666594853
5740_10,0.9795419198553406
7097_10,0.14929093933854573
9573_10,0.375372751372521
5084_4,0.16674987427187987
12332_7,0.7617175382193748
8154_1,0.015637957808904743
5610_1,0.039830449261066256
5323_9,0.9471393751458669
11034_8,0.9290385012072296
3977_2,0.06536624972893572
12380_7,0.062237507891397786
1737_8,0.8122840218105076
6030_9,0.630924127632494
5918_7,0.9720518464313316
7061_9,0.8186142658536054
266_8,0.9238678404335728
1375_10,0.9842147794036359
8648_3,0.009952537111525418
10146_10,0.9853092004945577
4578_10,0.9695882210424337
4685_8,0.9808416331249012
11843_9,0.9308221619832896
5467_10,0.9879179678825116
10140_10,0.9591372202491643
7721_8,0.9849574895783082
11208_10,0.5613723191052382
1063_10,0.9769841748783653
8260_10,0.6226184522029775
3182_9,0.9674819054318428
2797_8,0.7296439236957455
7613_2,0.5520114759494215
11624_4,0.01662471141708057
4847_10,0.9517924220922248
10684_7,0.7878809846453826
6312_1,0.13266562908127585
4925_3,0.01626849162885863
4125_1,0.011252530725905778
2394_10,0.9892332711470387
12105_10,0.9609467576184405
7812_1,0.00956830668099597
1061_8,0.9466728381787234
9343_3,0.8527796113552176
7696_10,0.9838461671969311
9355_10,0.989600182878781
782_9,0.9888998020844686
9882_10,0.9893308512282527
10642_10,0.9717253053985232
7410_2,0.019950973608766034
9591_4,0.010609068956750997
11902_3,0.04447604594236409
3495_7,0.22621095403851002
6733_1,0.01123215205018595
4552_1,0.011471897186402596
6722_1,0.024663570550904516
188_10,0.9715090634988867
5099_10,0.9710394688473578
10313_1,0.04544593261945918
6756_9,0.9236095107050067
6622_2,0.013608019863040508
4807_10,0.9900295559655122
7173_3,0.047149821725668506
11321_8,0.8004287736186694
7909_9,0.6029227758132198
8012_7,0.21775742800223566
8615_4,0.01952146821782268
8117_10,0.8005089960934058
1892_10,0.9803017570527395
4617_1,0.03267819088187972
1893_8,0.9628070244632871
5435_1,0.021157779474921465
162_3,0.024126855270970006
6516_10,0.9850830668903411
11588_7,0.9605455074620206
2006_1,0.02080234619495947
1594_4,0.06724378003346597
1472_1,0.012886480596144249
3647_1,0.13772829571256803
174_7,0.9321661780903614
5539_7,0.03398463635822125
3384_10,0.9887439036765605
3811_4,0.46702339132793075
4079_8,0.12145472505030469
1179_7,0.5944973721106062
3069_9,0.9890396836338489
3769_8,0.7999113056553985
9247_10,0.9018393750331103
10434_1,0.012125747616018968
1147_10,0.9798447805339705
5344_7,0.9459967982005238
8073_10,0.9791833119776611
7833_3,0.01166739569333623
8370_1,0.023492452410861654
9007_8,0.061569456602213433
6624_7,0.5034219698390237
6683_3,0.05495133337913845
12275_7,0.28653818562577427
11927_8,0.9809928801435437
1560_10,0.9900847238848751
1325_9,0.2661694134480749
3548_8,0.09987851973875062
607_1,0.009308819869257075
6702_7,0.6140099920336664
5702_3,0.017887646041716946
11345_8,0.9703681722929688
3428_4,0.1113794832867638
7209_9,0.988241390302385
8425_8,0.9841775580969363
3087_1,0.0539309135979696
1119_8,0.5361384730200188
5715_3,0.07551988855074196
8645_1,0.013410642404756907
2149_3,0.013712589145593517
10403_10,0.9416575943656494
5628_1,0.01582189961245821
5570_10,0.986779460284533
1613_3,0.020093055888818517
1454_4,0.9386357657187194
5094_3,0.04369490230223417
7982_1,0.031797320958353546
6894_2,0.42950540475301785
6554_1,0.03957529067170325
4721_3,0.06845663079700323
6904_4,0.04632562139136089
893_8,0.9826813000063616
4605_4,0.18801972831715816
11516_7,0.24048446179558006
11718_7,0.9871780577104518
5956_1,0.009965885500177107
7455_9,0.9350212851895896
6396_4,0.947952488645413
1223_8,0.9816347480444896
8556_1,0.030505582672982402
6108_8,0.9434794294617667
11690_1,0.012322222216132718
3778_9,0.8930688548648789
3627_4,0.5718621499382635
8256_4,0.34101125401270777
533_1,0.012381245970806589
5235_4,0.008727305020972416
621_2,0.09547296812595238
5365_1,0.2644811698355943
8180_3,0.08046847749451126
7396_7,0.06558046159737024
9776_10,0.9828280049482779
8175_10,0.9696451758084724
3128_1,0.016166442193046165
4606_1,0.7541822615743513
6158_2,0.020077847931799193
3281_10,0.944833737006425
4723_4,0.03049662466193621
11994_3,0.06423716462648862
7701_1,0.00862690916282566
103_3,0.05261104476043407
8908_10,0.9735643190591473
8876_1,0.01209465767166136
7519_9,0.9464385345059253
12456_8,0.8955195151121911
9514_8,0.9490442677229934
8680_8,0.4757404617065968
12402_10,0.9356169279424483
362_2,0.04520174712976239
9825_7,0.9573544857449113
2913_3,0.15142996828658759
7164_8,0.9578832303348841
11177_7,0.9167451695513875
5707_10,0.9826085279181715
8103_10,0.9685686264198452
6289_1,0.009106981901715426
11754_1,0.4134761005002982
11640_10,0.9764531861580771
9933_7,0.8486626698475499
185_10,0.9763233858808106
242_10,0.9872294390108438
9369_8,0.9464335634967641
7453_10,0.7763634835997187
7514_7,0.38910903044204304
10860_2,0.022429656930668538
8663_8,0.7584963250799607
9108_1,0.018455734146530674
7941_1,0.04821996945363665
10116_1,0.009500749485333951
9841_4,0.07421985665750126
4512_9,0.9840720168546624
4853_2,0.04695014524495206
2664_4,0.20584233653103723
9966_10,0.9651988271428356
5167_2,0.019382292738306082
3894_2,0.010815896708383751
3929_8,0.957682248424622
7165_10,0.957617011041028
5451_8,0.4915530049807084
2947_4,0.1959229205616316
4611_10,0.9608627780866588
5807_1,0.020412756684187336
9464_8,0.9697868029669325
3124_10,0.9672499376849618
2705_4,0.9223173992011561
12187_8,0.9714787723530307
12319_10,0.9554723082304423
9874_3,0.08670069055004867
3406_4,0.2192387587449994
2327_10,0.9850083916372493
605_10,0.9663207706165052
8080_4,0.04896503405731875
3074_10,0.9887929252208663
2499_3,0.034585861379758887
1013_1,0.2759815839178341
11535_1,0.01363133068845146
4118_7,0.5577926956659065
10492_8,0.9706881067311458
2129_4,0.267224509002667
9814_10,0.10067707361436293
10671_9,0.92557483364737
5980_10,0.9787157397402336
2755_2,0.1313648232180769
5461_2,0.13018779251626478
11979_1,0.060606101548939584
8810_1,0.010688893870766306
852_7,0.9689185259861718
10961_4,0.015612078608359602
7436_4,0.3342501119518762
11281_3,0.2325064871871182
4208_3,0.02929060274391832
8213_10,0.8322367983751588
9851_2,0.14969840699719825
4713_7,0.8504450615933665
9528_1,0.9820251867144889
3595_10,0.984720936796295
5785_3,0.40720342283613387
10370_3,0.016310033257870175
1980_3,0.5598617908818505
8800_4,0.6358887202340602
4437_3,0.03472660002762647
28_3,0.2606496355888621
12171_1,0.11140611235865572
9359_3,0.13918825983296912
3831_9,0.9898497461497772
10962_7,0.9772706808944868
1500_9,0.7759845776869526
11470_10,0.8217988210028165
11843_3,0.027752501004923588
11200_4,0.7919716640644934
1067_1,0.02835570048624662
3333_1,0.02411240199704728
4487_4,0.9456126803395134
6428_1,0.015470005695595089
575_7,0.04322863612627695
10904_9,0.8855581735904844
11821_2,0.3664185440320101
11605_1,0.01182778687768438
1111_7,0.9307433912617441
10295_1,0.21425296186806528
1146_4,0.014799942269896968
2405_9,0.4425362958055615
11081_10,0.6719539334574675
2201_10,0.9872869663519249
4844_1,0.04172418938677355
11007_8,0.9378579346733869
6535_7,0.9699611200865426
2653_4,0.02097002299628271
8245_10,0.9339483832605129
9951_8,0.9735934055797311
6133_8,0.07253277084003781
10006_2,0.011356188025516516
7350_1,0.21247592910764956
4509_9,0.9853851739171017
948_1,0.009296917342758799
3987_1,0.03520429284563843
2947_10,0.08804616152568773
6041_3,0.009841800066785835
2946_1,0.020519773896024884
11967_4,0.01188213354512062
1185_10,0.9838024722930615
10323_2,0.8991689109871777
11706_2,0.008918912767487927
3663_1,0.013713790840273254
5602_10,0.9848643119561783
4870_10,0.8228771091656691
1994_1,0.01702404362917177
10807_7,0.9725848407818948
6871_3,0.9414212872597798
1175_2,0.010384937575809631
10919_7,0.9828921936143868
8127_10,0.9626687227286823
12497_4,0.0347936723996575
3274_1,0.11057902688488963
2568_3,0.07930860913934096
840_2,0.01532014487704684
5626_10,0.9880383118689181
7561_10,0.9777100761289627
4600_3,0.03645283791878864
3324_9,0.5427646035754942
8899_7,0.946672759234233
5592_8,0.9337775176359735
12483_4,0.019165540997418764
7874_1,0.009096587972077535
5878_10,0.9742678507130256
4303_9,0.8580770254572389
9421_1,0.018807917081527348
10269_4,0.09487709933637273
10615_2,0.0473829212564797
2634_10,0.9803075912370631
7522_1,0.019013187682699557
9289_10,0.935804607447173
4636_10,0.9594961513691178
1241_7,0.4395654242041784
9458_9,0.8384870715596193
11690_10,0.9888984385779961
7176_4,0.7876647627075297
6212_10,0.9757492662293092
6319_1,0.014848733351151739
5229_3,0.09281132791693628
466_9,0.9884244150001038
8693_2,0.03055796553445953
2952_10,0.9758334037226003
1128_1,0.011736663819719413
3975_10,0.9405169019776619
11365_10,0.693849317972075
2074_9,0.9836204981321484
9768_10,0.9855477231637373
4895_1,0.015972945940539673
5726_10,0.9848827635614128
9993_10,0.9794045914764086
11319_2,0.16218776202019955
10561_2,0.07967652934204805
5455_8,0.9835254870334585
10684_3,0.026914071240450962
3652_3,0.030260169829735027
7825_1,0.02174974421408375
8806_1,0.023103538272676045
275_10,0.9703591945032733
2246_1,0.01585502822724714
11968_2,0.009696535809612952
2528_1,0.0914673284044456
8491_8,0.5045740377076381
13_1,0.37221023933662073
4530_8,0.8694516057339643
5207_3,0.017820721239158323
11648_10,0.9793041391714268
8260_1,0.04474809717815193
10730_10,0.9336204280037509
10402_3,0.6262714460938444
8077_1,0.012249667914994353
8598_8,0.8889136403136453
2809_3,0.009455579936733767
12490_10,0.983740379532442
1447_9,0.9833589044137653
1605_3,0.0618353624532961
2311_4,0.01949879577477605
3235_9,0.9628328288046819
5725_10,0.9609935851645796
9025_10,0.9825528682728731
6049_9,0.924082823253158
4803_10,0.9881909171312244
191_9,0.9882617059915394
420_3,0.7251558313516574
5238_2,0.01811982207973735
1280_9,0.9802814226597766
9408_4,0.10723618536987085
819_1,0.00930347001767617
1656_4,0.03148823513593389
9964_3,0.07791221980411982
10404_4,0.3381899747736223
12369_10,0.9721283825419913
6423_1,0.019216352582375255
9942_8,0.7463300428089862
1519_1,0.026596772193894776
100_10,0.978430748104383
3216_10,0.9285673544818467
3909_10,0.9260237871749363
5034_7,0.9816505256347731
14_8,0.982753760298254
5891_3,0.018758749018070283
8496_10,0.9889707377844219
7429_1,0.016675155459813247
9457_1,0.012474622505248126
9602_8,0.9679206998478548
4198_1,0.012487132742216396
154_2,0.038049300878754785
5070_2,0.012559793280134877
4207_8,0.9429982641276107
7758_8,0.976753694041995
4439_9,0.9805022778035757
12042_1,0.010802395999200971
7244_1,0.016782094490338
6854_1,0.01789460513634716
11932_10,0.9618037956329496
4151_10,0.9713683353796521
7265_1,0.035130653352554705
10272_7,0.9797817500869147
4256_4,0.09360838021709124
1225_7,0.8874916628556796
956_10,0.9845436825182867
6389_2,0.020903633920937
1365_4,0.020190791409858255
4752_7,0.899988701616268
276_10,0.9806720927515671
8766_9,0.8271081619322433
11225_10,0.968660772653307
6920_1,0.009833204402415498
11536_1,0.009642774563491819
1923_9,0.977638520748527
11460_10,0.55151696952179
10054_7,0.9631299595862284
10845_1,0.009930342285219856
10231_4,0.6323949956044752
9430_8,0.9612181071666083
3226_2,0.011459944309337798
4298_3,0.05172969056933936
10635_4,0.03474702672475089
10567_4,0.016959622485125544
5460_10,0.9809319972432912
7310_7,0.7653745250206203
10330_2,0.010330687778483071
5151_9,0.9776650682255867
11_3,0.8596112711301784
1448_8,0.783398426927201
10130_8,0.9819125895765094
2199_3,0.034193347677178174
1761_10,0.9353681679526102
2782_1,0.01758505196140662
7618_10,0.9869269334593966
85_10,0.9743012880724927
5730_3,0.04182546490069599
3641_1,0.1501636176383356
8190_9,0.9866316370723828
9533_10,0.9863917298942289
9508_1,0.014812643672179165
237_8,0.9880546925140234
3981_7,0.645540592347491
7194_9,0.9641040066037045
10584_8,0.33398599480259594
248_2,0.014089555708330101
8358_4,0.022228952747406258
1218_1,0.009509765746704263
4191_10,0.03647024219171914
3090_8,0.9494719485370955
11923_2,0.028168287759422442
1640_8,0.9423584809407385
9972_3,0.025392376507118206
11818_4,0.6656807110628766
4350_10,0.9826789547126321
877_10,0.826759866603157
10017_8,0.96004225663836
7975_10,0.9886038879510692
8436_1,0.04446281037962197
6024_7,0.9457217745705373
3112_1,0.014192584730962174
951_10,0.9714909444329033
1622_1,0.010884506419840073
191_3,0.7502123675205384
5669_1,0.012017227286633599
1891_4,0.030671465591961745
12173_9,0.9189696455390112
7887_7,0.9007162767852049
3256_10,0.6072147188873319
5419_1,0.011132000246961538
7635_1,0.02455240920795156
8297_2,0.05654912144841128
7137_8,0.9096391328042814
7562_3,0.2812210399317187
9944_1,0.010694526225411097
4288_1,0.009304688780343974
8087_1,0.5450553941329285
4771_10,0.9507125683530337
10482_10,0.8851575637703962
5324_10,0.9873943942493985
3080_1,0.04225163830428874
10923_7,0.46539006698549074
1753_7,0.9752011278889479
317_10,0.9847019318593182
12474_8,0.9411465835718299
773_8,0.975652483899519
388_1,0.02816201606400338
12141_2,0.06995204523870988
5667_1,0.4643163564655068
1071_9,0.9812852525352085
2897_10,0.9785214812683156
9481_4,0.7381145838456573
12025_1,0.010143346343731903
8879_7,0.8675522312709473
5683_1,0.023122262711584574
7026_1,0.013545994633861852
2439_1,0.0643136750658239
3631_7,0.8650736407849122
1650_9,0.7840098288759582
5378_7,0.9884034618236416
9745_1,0.00855770626429214
11563_8,0.7513972144040665
299_8,0.9884246763483323
9471_2,0.07701737507094303
1866_1,0.02418203895597492
2639_4,0.13075044638317743
5122_1,0.0269557841412771
12341_7,0.4704144224437608
2936_8,0.9793206373964084
8647_10,0.9416668542093353
4255_9,0.9648440345001275
7262_8,0.15142665334383662
8413_10,0.7493092638827592
10080_1,0.014377064458278334
3973_1,0.17730579916225578
8752_9,0.9889554064899684
4018_2,0.05532461584150345
7669_1,0.027139286970434634
10421_4,0.022827006584981886
7854_8,0.9782500941158428
162_8,0.051159566987203
11614_9,0.9703617043142989
11343_8,0.9847999580582475
1708_7,0.05551308000587805
7115_4,0.6304970487093263
10498_10,0.4843996333527445
2944_8,0.9825319566766778
10474_3,0.05310678161436694
1263_1,0.01419740945054681
1693_4,0.8151494460593918
9600_9,0.40674517872102767
11173_2,0.10411629195010536
3961_2,0.13459436244764905
8011_1,0.06413172479751904
7386_8,0.8910186289214812
8787_8,0.8764074160123416
12349_9,0.9482321806612989
1776_4,0.0436390208240812
5885_4,0.9533265419271737
220_4,0.02675140649208318
5547_8,0.9645794788307127
2853_1,0.026427479339179584
2157_2,0.01893262987523394
11667_2,0.09235564085304318
194_7,0.9466464550425858
1633_1,0.010758806405463846
6897_2,0.014683214682738546
11568_2,0.044038959565930375
9219_1,0.02911377745548445
477_8,0.9571717678176633
8980_3,0.8354312247819838
4612_10,0.8878844438437438
8030_10,0.9868582053047841
1846_8,0.9898272978913888
2786_8,0.9701481423378077
2634_1,0.016698745268305018
3110_8,0.9477452366579333
11587_8,0.9424830081887876
11262_8,0.9181066800624073
5680_7,0.20883735167753115
4583_4,0.14574530857979962
1451_1,0.010084962654840426
4244_4,0.013290572362441673
6176_4,0.014408131719723924
8851_10,0.9843711569016476
908_9,0.9876210500837888
7494_9,0.10126532482573997
8061_3,0.07798947285575264
789_1,0.05958040422214588
2374_7,0.9512350913370914
11225_3,0.011220690424991972
4467_4,0.019622947157334866
8516_10,0.4750244539291341
4121_10,0.9788064608013722
10267_7,0.28812103259686833
6040_8,0.701490582407344
8338_7,0.9374875732926341
2903_7,0.9864867329076318
6662_9,0.9826081772086631
5333_10,0.9485769099491329
7470_4,0.020884479105985152
8813_1,0.24954765561381065
4514_3,0.8295391242993567
9584_7,0.043689735013512275
11706_8,0.982530203517493
11538_8,0.8871908988867612
4210_1,0.008685993770921732
8984_1,0.01632341833884441
3431_4,0.01102215574071303
4973_10,0.9781758574758497
12260_1,0.01121148245361121
4267_10,0.982132528831089
9906_9,0.9820853472767448
670_7,0.9830193488685582
6270_3,0.010753492953130493
5164_4,0.035754033642656766
9741_2,0.11907058690722438
3761_8,0.7987260523066247
2651_2,0.11555910645415175
7448_10,0.9845629104915774
7184_9,0.9720574314742995
1313_9,0.9515702093197869
10654_8,0.9823315223468981
7151_1,0.011511539120505187
2320_10,0.9473554794361075
12033_7,0.8516262458229557
6429_1,0.00981583611294881
1420_4,0.8958635350260469
3002_7,0.7153156059299
1299_1,0.017796012631597555
7897_9,0.969900265115002
1529_4,0.015091523776567594
9760_2,0.024020104449773903
11318_1,0.01401807496777478
2217_3,0.06689629618343335
11641_2,0.026500747352184953
7238_10,0.9884945835154988
7710_8,0.9471303542441603
12011_8,0.9050292903799271
4495_7,0.9760418795419232
11144_4,0.3389400026468294
5625_2,0.017030562280166094
2926_7,0.6508552105044655
8538_8,0.9567587739328807
8875_10,0.9237569634649185
10881_10,0.9544550053392462
1662_7,0.9643321927188429
4560_9,0.8806612966322434
6714_4,0.016108063930812416
9059_10,0.9797614225979182
6631_10,0.942377480724933
8520_1,0.009107304115670315
918_4,0.6678269300066877
3102_10,0.8228978634080256
3611_2,0.02526490848176255
8434_10,0.983512158135724
681_7,0.9849578784935719
7386_4,0.026549207448665634
7566_9,0.0974432795639027
10110_10,0.9628317311438018
10486_10,0.975976645168182
1492_3,0.19080511366628466
11823_1,0.021451161760854716
2331_9,0.9775020292712322
2200_2,0.014682760217655164
9547_1,0.021296323082203507
785_2,0.010624838760306999
5101_4,0.048024140562014365
5657_10,0.5740975896114672
6902_7,0.580114349994655
1490_9,0.917316391194596
7148_9,0.9657306837758001
7387_8,0.7684342231884261
8277_9,0.9690920213169054
6912_7,0.9660708503699743
170_2,0.37237391017786875
7702_10,0.9888524157474584
4393_3,0.00990255860274107
2608_3,0.16849220151444003
4931_8,0.9812797586091848
10589_10,0.9614246612707028
8623_4,0.012997782116878074
6057_2,0.0353378353838936
2704_9,0.9845965752644139
1790_2,0.14820521555685356
12370_1,0.00957655310099018
159_1,0.010154497342203628
343_9,0.9897668932533039
2128_9,0.9875794170555523
11181_8,0.9788072998580779
11775_10,0.9758846002241958
3514_10,0.9809131296046248
6993_2,0.012057940216304767
2866_9,0.5614753077002997
1000_9,0.9685503958040753
11772_7,0.18974265419474912
3355_9,0.09017969720755306
8519_8,0.8067991877427884
7879_3,0.11213033034805713
4332_10,0.969621261131485
5403_1,0.012692838910520515
1514_7,0.25861814341341555
7904_1,0.011715876852463118
10550_2,0.3952261807161149
11442_10,0.9730108361772423
2821_3,0.027330193124928518
5766_1,0.00915913355482045
8061_9,0.9853285723719115
2166_1,0.015097820679125011
6206_1,0.01505690416658902
11124_2,0.015321400081868209
7625_10,0.819483094154573
90_9,0.7921827183546883
7959_10,0.9674285014521808
7029_10,0.9736271460284304
779_8,0.9866482744299502
1101_4,0.024647477118729885
11189_4,0.012518035791222556
9790_4,0.039940354207162604
10861_1,0.026414906173087713
5902_2,0.0397709963654853
9545_10,0.8078189477615276
3730_1,0.008649541861755537
4951_9,0.9333463586106859
3295_1,0.017526189471786094
9495_2,0.167371732170503
2876_1,0.5297477444418021
2796_1,0.01702952147547987
10338_3,0.1430180836960835
10913_7,0.10085648355086933
4685_2,0.010326778616621249
11586_1,0.019379035793415416
4904_7,0.3120581241886792
7110_7,0.8137457747810993
2086_4,0.14532065098938463
7372_7,0.8206373468732044
135_9,0.9797557802664915
7038_3,0.8199447357888608
1119_2,0.01381126811275169
5057_8,0.6488294549035761
3479_10,0.9886572771148984
6489_8,0.9897965662827284
4910_8,0.9698951225874893
5979_10,0.8764917086768099
11304_1,0.009850407299078327
2102_9,0.9807856595904549
8048_1,0.012919434173718755
12153_7,0.959179802431251
4832_8,0.9655907666815627
3079_9,0.9884227810436977
8254_2,0.017860830631639086
7981_7,0.972424767408127
611_1,0.5220641470232456
307_10,0.9614069312430492
8861_3,0.017014628703095044
4635_4,0.5583352090784972
6197_7,0.9750593485902519
6739_3,0.1729741634892816
8588_9,0.969995630680309
8461_7,0.41984445071614956
10089_1,0.05092495071966182
2609_7,0.6647164904595518
1418_3,0.8171148058654248
2661_10,0.9692121050520313
1253_9,0.9571369841017827
8815_9,0.9520900072814149
9867_8,0.9785632898704406
2155_1,0.026631256843698974
12259_4,0.028875783149321602
11224_3,0.07777676546689506
4781_1,0.009820893156360451
4354_9,0.9878171311105592
9629_9,0.9657192482123141
3629_9,0.9811507227198913
6445_10,0.9888291343615648
9526_10,0.9827462113211275
5138_2,0.01890130119872671
349_10,0.9743156399510605
2099_7,0.7479710115671483
4411_1,0.15020185690868018
8127_3,0.012018327043331594
5225_8,0.8932267438666677
7970_3,0.04597235663871288
5688_7,0.8032505383608084
12099_3,0.17711074690263653
6020_4,0.19257358630101892
3892_8,0.8674441055839575
2098_8,0.931106430061086
4851_7,0.9836381509276164
10967_10,0.885337764812928
6230_4,0.2881356526950532
2211_2,0.018818562118723257
11978_10,0.9458777383992033
8802_1,0.03552585043189905
11010_3,0.01444473833760176
10083_2,0.4245645575764395
5588_10,0.5985529820928265
958_10,0.8228655999832191
6771_4,0.10222937017609995
6767_9,0.9198363318682944
7302_10,0.9783706838738879
5324_3,0.01021439550524916
7737_10,0.9779475775648723
8603_10,0.9699572870204421
3029_7,0.9878774039404351
8640_2,0.016241267352284764
2139_1,0.009248387534692924
6305_10,0.9866451626582434
6884_7,0.9778391924983779
5534_8,0.8540007267303358
7619_8,0.9835085167097177
10057_8,0.6055242833793236
972_7,0.9860476811362737
6245_8,0.8955919926661214
6627_7,0.9857539934689725
3621_10,0.16046483241443385
2290_4,0.9144350547464183
24_4,0.08270598277596179
5689_1,0.010453411054893036
6497_4,0.09041117635521323
12405_4,0.9210480397992933
11720_7,0.9886731018105482
10088_1,0.010873590378822092
9258_9,0.9890189061980843
354_4,0.9126826824037525
4770_10,0.9093898253991729
1035_3,0.10156607070586726
739_1,0.009563070318287991
6267_7,0.9737772585218185
1562_8,0.9823531952532591
1438_1,0.013004557475933523
281_8,0.9882062616755473
1818_1,0.35385887447565656
3943_3,0.04257473157641521
8116_4,0.6690844301278117
6984_1,0.01579152156175555
5330_4,0.010279656653771016
8821_8,0.9835227202636561
10484_10,0.985930397986856
1886_4,0.01584879957767225
7943_2,0.11535471092759031
6438_7,0.9834693962274877
8931_10,0.8962017494851647
10538_10,0.881779037517854
534_10,0.987178418434858
7329_2,0.01684844272502777
6614_2,0.5617782102952718
710_10,0.9632762932746781
3120_4,0.054912074720250684
9046_1,0.012161945883293652
5638_2,0.04835664496489208
2455_4,0.039433044732508235
2652_3,0.02750935558679389
11006_4,0.2415664136523203
5065_3,0.015337015922755933
9805_10,0.9808643815864537
7092_8,0.9713564997261128
1735_10,0.8777097467010484
3609_1,0.010014659387530564
1201_10,0.9804861655391736
11024_9,0.9800538949750549
3807_10,0.9716775892079113
4483_10,0.783124140101363
4510_7,0.9615063061596283
8037_1,0.03478204571302816
1760_1,0.04014201402093179
133_8,0.9604347153216485
9039_8,0.9793891900215335
8462_4,0.783179407618765
2468_10,0.9811286340533967
7684_3,0.01609142236322278
10350_9,0.9840714696986935
1199_10,0.9889978590236365
8560_1,0.011976895656256637
6405_3,0.011651885766984846
1295_1,0.014372507385920774
6420_1,0.014880455229809901
12183_9,0.9675370056746224
11619_1,0.010868034285859656
1415_9,0.9171879843362074
9414_1,0.012035825318564843
7640_4,0.040389264416894194
9211_9,0.9557895040036403
557_9,0.8003771948540307
4501_9,0.9491758775874221
8711_10,0.29006886878028487
2402_1,0.5813631404721432
4586_10,0.9591796997502793
176_3,0.058172804291705384
3545_1,0.013625628898634586
8932_1,0.00847683693374034
5829_10,0.8423169014318159
3409_10,0.9846824619380307
3636_3,0.1736158913124946
12048_7,0.9757383690523086
10468_10,0.9762417404122465
11546_10,0.970316504830771
9444_10,0.985202761112318
6275_1,0.016421736031089998
152_4,0.5759892636280824
4767_9,0.8926181832476574
6751_1,0.010586881139717902
10245_4,0.04892261195300167
5407_8,0.962228441234236
1923_1,0.021635542177483563
515_9,0.5032185808983308
9988_1,0.190913263452938
5928_8,0.9843215139424151
10163_4,0.20565693435927648
7969_10,0.9460789109942939
1494_4,0.033325539567137526
11211_10,0.9766826879631391
1957_1,0.010188298224320356
8484_7,0.18017590146449772
848_2,0.010224953961132087
5177_1,0.04466296127749727
10667_10,0.9611535138916043
3075_1,0.020229985022842907
9443_10,0.2445004778214213
1572_8,0.9659892376144901
11285_8,0.1010245183515999
3125_1,0.12049150729862315
9265_9,0.9717937338325732
4072_1,0.04170245691779697
6390_2,0.06568549873720156
